gene_id,gene_name,token
ENSG00000131196,NFATC1,6339
ENSG00000131203,IDO1,6340
ENSG00000131233,GJA9,6341
ENSG00000131236,CAP1,6342
ENSG00000131238,PPT1,6343
ENSG00000131242,RAB11FIP4,6344
ENSG00000131263,RLIM,6345
ENSG00000131264,CDX4,6346
ENSG00000131269,ABCB7,6347
ENSG00000131323,TRAF3,6348
ENSG00000131351,HAUS8,6349
ENSG00000131355,ADGRE3,6350
ENSG00000131368,MRPS25,6351
ENSG00000131370,SH3BP5,6352
ENSG00000131373,HACL1,6353
ENSG00000131374,TBC1D5,6354
ENSG00000131375,CAPN7,6355
ENSG00000131378,RFTN1,6356
ENSG00000131379,C3orf20,6357
ENSG00000131381,RBSN,6358
ENSG00000131386,GALNT15,6359
ENSG00000131389,SLC6A6,6360
ENSG00000131398,KCNC3,6361
ENSG00000131400,NAPSA,6362
ENSG00000131408,NR1H2,6363
ENSG00000131409,LRRC4B,6364
ENSG00000131435,PDLIM4,6365
ENSG00000131437,KIF3A,6366
ENSG00000131446,MGAT1,6367
ENSG00000131459,GFPT2,6368
ENSG00000131462,TUBG1,6369
ENSG00000131467,PSME3,6370
ENSG00000131469,RPL27,6371
ENSG00000131470,PSMC3IP,6372
ENSG00000131471,AOC3,6373
ENSG00000131473,ACLY,6374
ENSG00000131475,VPS25,6375
ENSG00000131477,RAMP2,6376
ENSG00000131480,AOC2,6377
ENSG00000131482,G6PC1,6378
ENSG00000131495,NDUFA2,6379
ENSG00000131503,ANKHD1,6380
ENSG00000131504,DIAPH1,6381
ENSG00000131507,NDFIP1,6382
ENSG00000131508,UBE2D2,6383
ENSG00000131558,EXOC4,6384
ENSG00000131584,ACAP3,6385
ENSG00000131591,C1orf159,6386
ENSG00000131620,ANO1,6387
ENSG00000131626,PPFIA1,6388
ENSG00000131634,TMEM204,6389
ENSG00000131650,KREMEN2,6390
ENSG00000131652,THOC6,6391
ENSG00000131653,TRAF7,6392
ENSG00000131668,BARX1,6393
ENSG00000131669,NINJ1,6394
ENSG00000131686,CA6,6395
ENSG00000131697,NPHP4,6396
ENSG00000131711,MAP1B,6397
ENSG00000131721,RHOXF2,6398
ENSG00000131724,IL13RA1,6399
ENSG00000131725,WDR44,6400
ENSG00000131730,CKMT2,6401
ENSG00000131732,ZCCHC9,6402
ENSG00000131737,KRT34,6403
ENSG00000131738,KRT33B,6404
ENSG00000131746,TNS4,6405
ENSG00000131747,TOP2A,6406
ENSG00000131748,STARD3,6407
ENSG00000131759,RARA,6408
ENSG00000131771,PPP1R1B,6409
ENSG00000131773,KHDRBS3,6410
ENSG00000131778,CHD1L,6411
ENSG00000131779,PEX11B,6412
ENSG00000131781,FMO5,6413
ENSG00000131788,PIAS3,6414
ENSG00000131791,PRKAB2,6415
ENSG00000131808,FSHB,6416
ENSG00000131828,PDHA1,6417
ENSG00000131831,RAI2,6418
ENSG00000131844,MCCC2,6419
ENSG00000131845,ZNF304,6420
ENSG00000131848,ZSCAN5A,6421
ENSG00000131849,ZNF132,6422
ENSG00000131864,USP29,6423
ENSG00000131871,SELENOS,6424
ENSG00000131873,CHSY1,6425
ENSG00000131876,SNRPA1,6426
ENSG00000131899,LLGL1,6427
ENSG00000131910,NR0B2,6428
ENSG00000131914,LIN28A,6429
ENSG00000131931,THAP1,6430
ENSG00000131941,RHPN2,6431
ENSG00000131943,C19orf12,6432
ENSG00000131944,FAAP24,6433
ENSG00000131951,LRRC9,6434
ENSG00000131966,ACTR10,6435
ENSG00000131969,ABHD12B,6436
ENSG00000131979,GCH1,6437
ENSG00000131981,LGALS3,6438
ENSG00000132000,PODNL1,6439
ENSG00000132002,DNAJB1,6440
ENSG00000132003,ZSWIM4,6441
ENSG00000132004,FBXW9,6442
ENSG00000132005,RFX1,6443
ENSG00000132010,ZNF20,6444
ENSG00000132016,BRME1,6445
ENSG00000132017,DCAF15,6446
ENSG00000132024,CC2D1A,6447
ENSG00000132026,RTBDN,6448
ENSG00000132031,MATN3,6449
ENSG00000132109,TRIM21,6450
ENSG00000132122,SPATA6,6451
ENSG00000132128,LRRC41,6452
ENSG00000132141,CCT6B,6453
ENSG00000132153,DHX30,6454
ENSG00000132155,RAF1,6455
ENSG00000132164,SLC6A11,6456
ENSG00000132170,PPARG,6457
ENSG00000132182,NUP210,6458
ENSG00000132185,FCRLA,6459
ENSG00000132196,HSD17B7,6460
ENSG00000132199,ENOSF1,6461
ENSG00000132205,EMILIN2,6462
ENSG00000132207,SLX1A,6463
ENSG00000132254,ARFIP2,6464
ENSG00000132256,TRIM5,6465
ENSG00000132259,CNGA4,6466
ENSG00000132274,TRIM22,6467
ENSG00000132275,RRP8,6468
ENSG00000132286,TIMM10B,6469
ENSG00000132294,EFR3A,6470
ENSG00000132297,HHLA1,6471
ENSG00000132300,PTCD3,6472
ENSG00000132305,IMMT,6473
ENSG00000132313,MRPL35,6474
ENSG00000132321,IQCA1,6475
ENSG00000132323,ILKAP,6476
ENSG00000132326,PER2,6477
ENSG00000132329,RAMP1,6478
ENSG00000132330,SCLY,6479
ENSG00000132334,PTPRE,6480
ENSG00000132341,RAN,6481
ENSG00000132356,PRKAA1,6482
ENSG00000132357,CARD6,6483
ENSG00000132359,RAP1GAP2,6484
ENSG00000132361,CLUH,6485
ENSG00000132376,INPP5K,6486
ENSG00000132382,MYBBP1A,6487
ENSG00000132383,RPA1,6488
ENSG00000132386,SERPINF1,6489
ENSG00000132388,UBE2G1,6490
ENSG00000132394,EEFSEC,6491
ENSG00000132405,TBC1D14,6492
ENSG00000132406,TMEM128,6493
ENSG00000132423,COQ3,6494
ENSG00000132424,PNISR,6495
ENSG00000132429,POPDC3,6496
ENSG00000132432,SEC61G,6497
ENSG00000132434,LANCL2,6498
ENSG00000132436,FIGNL1,6499
ENSG00000132437,DDC,6500
ENSG00000132446,FTHL17,6501
ENSG00000132463,GRSF1,6502
ENSG00000132464,ENAM,6503
ENSG00000132465,JCHAIN,6504
ENSG00000132466,ANKRD17,6505
ENSG00000132467,UTP3,6506
ENSG00000132470,ITGB4,6507
ENSG00000132471,WBP2,6508
ENSG00000132475,H3-3B,6509
ENSG00000132478,UNK,6510
ENSG00000132481,TRIM47,6511
ENSG00000132485,ZRANB2,6512
ENSG00000132507,EIF5A,6513
ENSG00000132510,KDM6B,6514
ENSG00000132514,CLEC10A,6515
ENSG00000132517,SLC52A1,6516
ENSG00000132518,GUCY2D,6517
ENSG00000132522,GPS2,6518
ENSG00000132530,XAF1,6519
ENSG00000132535,DLG4,6520
ENSG00000132541,RIDA,6521
ENSG00000132549,VPS13B,6522
ENSG00000132554,RGS22,6523
ENSG00000132561,MATN2,6524
ENSG00000132563,REEP2,6525
ENSG00000132570,PCBD2,6526
ENSG00000132581,SDF2,6527
ENSG00000132589,FLOT2,6528
ENSG00000132591,ERAL1,6529
ENSG00000132600,PRMT7,6530
ENSG00000132603,NIP7,6531
ENSG00000132604,TERF2,6532
ENSG00000132612,VPS4A,6533
ENSG00000132613,MTSS2,6534
ENSG00000132622,HSPA12B,6535
ENSG00000132623,ANKEF1,6536
ENSG00000132631,SCP2D1,6537
ENSG00000132635,PCED1A,6538
ENSG00000132639,SNAP25,6539
ENSG00000132640,BTBD3,6540
ENSG00000132646,PCNA,6541
ENSG00000132661,NXT1,6542
ENSG00000132664,POLR3F,6543
ENSG00000132669,RIN2,6544
ENSG00000132670,PTPRA,6545
ENSG00000132671,SSTR4,6546
ENSG00000132676,DAP3,6547
ENSG00000132677,RHBG,6548
ENSG00000132680,KHDC4,6549
ENSG00000132681,ATP1A4,6550
ENSG00000132688,NES,6551
ENSG00000132692,BCAN,6552
ENSG00000132693,CRP,6553
ENSG00000132694,ARHGEF11,6554
ENSG00000132698,RAB25,6555
ENSG00000132702,HAPLN2,6556
ENSG00000132703,APCS,6557
ENSG00000132704,FCRL2,6558
ENSG00000132716,DCAF8,6559
ENSG00000132718,SYT11,6560
ENSG00000132740,IGHMBP2,6561
ENSG00000132744,ACY3,6562
ENSG00000132746,ALDH3B2,6563
ENSG00000132749,TESMIN,6564
ENSG00000132763,MMACHC,6565
ENSG00000132768,DPH2,6566
ENSG00000132773,TOE1,6567
ENSG00000132780,NASP,6568
ENSG00000132781,MUTYH,6569
ENSG00000132792,CTNNBL1,6570
ENSG00000132793,LPIN3,6571
ENSG00000132801,ZSWIM3,6572
ENSG00000132819,RBM38,6573
ENSG00000132821,VSTM2L,6574
ENSG00000132823,OSER1,6575
ENSG00000132824,SERINC3,6576
ENSG00000132825,PPP1R3D,6577
ENSG00000132837,DMGDH,6578
ENSG00000132840,BHMT2,6579
ENSG00000132842,AP3B1,6580
ENSG00000132846,ZBED3,6581
ENSG00000132849,PATJ,6582
ENSG00000132854,KANK4,6583
ENSG00000132855,ANGPTL3,6584
ENSG00000132872,SYT4,6585
ENSG00000132874,SLC14A2,6586
ENSG00000132879,FBXO44,6587
ENSG00000132881,CPLANE2,6588
ENSG00000132906,CASP9,6589
ENSG00000132911,NMUR2,6590
ENSG00000132912,DCTN4,6591
ENSG00000132915,PDE6A,6592
ENSG00000132932,ATP8A2,6593
ENSG00000132938,MTUS2,6594
ENSG00000132950,ZMYM5,6595
ENSG00000132952,USPL1,6596
ENSG00000132953,XPO4,6597
ENSG00000132958,TPTE2,6598
ENSG00000132963,POMP,6599
ENSG00000132964,CDK8,6600
ENSG00000132965,ALOX5AP,6601
ENSG00000132970,WASF3,6602
ENSG00000132972,RNF17,6603
ENSG00000132975,GPR12,6604
ENSG00000133019,CHRM3,6605
ENSG00000133020,MYH8,6606
ENSG00000133026,MYH10,6607
ENSG00000133027,PEMT,6608
ENSG00000133028,SCO1,6609
ENSG00000133030,MPRIP,6610
ENSG00000133048,CHI3L1,6611
ENSG00000133055,MYBPH,6612
ENSG00000133056,PIK3C2B,6613
ENSG00000133059,DSTYK,6614
ENSG00000133063,CHIT1,6615
ENSG00000133065,SLC41A1,6616
ENSG00000133067,LGR6,6617
ENSG00000133069,TMCC2,6618
ENSG00000133083,DCLK1,6619
ENSG00000133101,CCNA1,6620
ENSG00000133103,COG6,6621
ENSG00000133104,SPART,6622
ENSG00000133105,RXFP2,6623
ENSG00000133106,EPSTI1,6624
ENSG00000133107,TRPC4,6625
ENSG00000133110,POSTN,6626
ENSG00000133111,RFXAP,6627
ENSG00000133112,TPT1,6628
ENSG00000133114,GPALPP1,6629
ENSG00000133115,STOML3,6630
ENSG00000133116,KL,6631
ENSG00000133119,RFC3,6632
ENSG00000133121,STARD13,6633
ENSG00000133124,IRS4,6634
ENSG00000133131,MORC4,6635
ENSG00000133134,BEX2,6636
ENSG00000133135,RNF128,6637
ENSG00000133136,GNG5B,6638
ENSG00000133138,TBC1D8B,6639
ENSG00000133142,TCEAL4,6640
ENSG00000133169,BEX1,6641
ENSG00000133193,VCF1,6642
ENSG00000133195,SLC39A11,6643
ENSG00000133216,EPHB2,6644
ENSG00000133226,SRRM1,6645
ENSG00000133243,BTBD2,6646
ENSG00000133246,PRAM1,6647
ENSG00000133247,KMT5C,6648
ENSG00000133250,ZNF414,6649
ENSG00000133256,PDE6B,6650
ENSG00000133265,HSPBP1,6651
ENSG00000133275,CSNK1G2,6652
ENSG00000133302,SLF1,6653
ENSG00000133313,CNDP2,6654
ENSG00000133315,MACROD1,6655
ENSG00000133316,WDR74,6656
ENSG00000133317,LGALS12,6657
ENSG00000133318,RTN3,6658
ENSG00000133321,PLAAT4,6659
ENSG00000133328,PLAAT2,6660
ENSG00000133392,MYH11,6661
ENSG00000133393,CEP20,6662
ENSG00000133398,MED10,6663
ENSG00000133401,PDZD2,6664
ENSG00000133422,MORC2,6665
ENSG00000133424,LARGE1,6666
ENSG00000133433,GSTT2B,6667
ENSG00000133454,MYO18B,6668
ENSG00000133460,SLC2A11,6669
ENSG00000133466,C1QTNF6,6670
ENSG00000133477,FAM83F,6671
ENSG00000133488,SEC14L4,6672
ENSG00000133561,GIMAP6,6673
ENSG00000133574,GIMAP4,6674
ENSG00000133597,ADCK2,6675
ENSG00000133606,MKRN1,6676
ENSG00000133612,AGAP3,6677
ENSG00000133619,KRBA1,6678
ENSG00000133627,ACTR3B,6679
ENSG00000133636,NTS,6680
ENSG00000133639,BTG1,6681
ENSG00000133640,LRRIQ1,6682
ENSG00000133641,RLIG1,6683
ENSG00000133657,ATP13A3,6684
ENSG00000133661,SFTPD,6685
ENSG00000133665,DYDC2,6686
ENSG00000133678,TMEM254,6687
ENSG00000133687,TMTC1,6688
ENSG00000133703,KRAS,6689
ENSG00000133704,IPO8,6690
ENSG00000133706,LARS1,6691
ENSG00000133710,SPINK5,6692
ENSG00000133731,IMPA1,6693
ENSG00000133739,LRRCC1,6694
ENSG00000133740,E2F5,6695
ENSG00000133742,CA1,6696
ENSG00000133773,CCDC59,6697
ENSG00000133789,SWAP70,6698
ENSG00000133794,BMAL1,6699
ENSG00000133800,LYVE1,6700
ENSG00000133805,AMPD3,6701
ENSG00000133812,SBF2,6702
ENSG00000133816,MICAL2,6703
ENSG00000133818,RRAS2,6704
ENSG00000133835,HSD17B4,6705
ENSG00000133858,ZFC3H1,6706
ENSG00000133863,TEX15,6707
ENSG00000133872,SARAF,6708
ENSG00000133874,RNF122,6709
ENSG00000133878,DUSP26,6710
ENSG00000133884,DPF2,6711
ENSG00000133895,MEN1,6712
ENSG00000133935,ERG28,6713
ENSG00000133937,GSC,6714
ENSG00000133943,DGLUCY,6715
ENSG00000133958,UNC79,6716
ENSG00000133961,NUMB,6717
ENSG00000133962,CATSPERB,6718
ENSG00000133980,VRTN,6719
ENSG00000133983,COX16,6720
ENSG00000133985,TTC9,6721
ENSG00000133997,MED6,6722
ENSG00000134001,EIF2S1,6723
ENSG00000134007,ADAM20,6724
ENSG00000134013,LOXL2,6725
ENSG00000134014,ELP3,6726
ENSG00000134020,PEBP4,6727
ENSG00000134028,ADAMDEC1,6728
ENSG00000134030,CTIF,6729
ENSG00000134042,MRO,6730
ENSG00000134046,MBD2,6731
ENSG00000134049,IER3IP1,6732
ENSG00000134056,KGD4,6733
ENSG00000134057,CCNB1,6734
ENSG00000134058,CDK7,6735
ENSG00000134061,CD180,6736
ENSG00000134070,IRAK2,6737
ENSG00000134072,CAMK1,6738
ENSG00000134077,THUMPD3,6739
ENSG00000134086,VHL,6740
ENSG00000134107,BHLHE40,6741
ENSG00000134108,ARL8B,6742
ENSG00000134109,EDEM1,6743
ENSG00000134115,CNTN6,6744
ENSG00000134121,CHL1,6745
ENSG00000134138,MEIS2,6746
ENSG00000134146,DPH6,6747
ENSG00000134152,KATNBL1,6748
ENSG00000134153,EMC7,6749
ENSG00000134160,TRPM1,6750
ENSG00000134183,GNAT2,6751
ENSG00000134184,GSTM1,6752
ENSG00000134186,PRPF38B,6753
ENSG00000134193,REG4,6754
ENSG00000134198,TSPAN2,6755
ENSG00000134200,TSHB,6756
ENSG00000134201,GSTM5,6757
ENSG00000134202,GSTM3,6758
ENSG00000134207,SYT6,6759
ENSG00000134215,VAV3,6760
ENSG00000134216,CHIA,6761
ENSG00000134222,PSRC1,6762
ENSG00000134240,HMGCS2,6763
ENSG00000134242,PTPN22,6764
ENSG00000134243,SORT1,6765
ENSG00000134245,WNT2B,6766
ENSG00000134247,PTGFRN,6767
ENSG00000134248,LAMTOR5,6768
ENSG00000134249,ADAM30,6769
ENSG00000134250,NOTCH2,6770
ENSG00000134253,TRIM45,6771
ENSG00000134255,CEPT1,6772
ENSG00000134256,CD101,6773
ENSG00000134258,VTCN1,6774
ENSG00000134259,NGF,6775
ENSG00000134262,AP4B1,6776
ENSG00000134265,NAPG,6777
ENSG00000134278,SPIRE1,6778
ENSG00000134283,PPHLN1,6779
ENSG00000134285,FKBP11,6780
ENSG00000134287,ARF3,6781
ENSG00000134291,TMEM106C,6782
ENSG00000134294,SLC38A2,6783
ENSG00000134308,YWHAQ,6784
ENSG00000134313,KIDINS220,6785
ENSG00000134317,GRHL1,6786
ENSG00000134318,ROCK2,6787
ENSG00000134321,RSAD2,6788
ENSG00000134323,MYCN,6789
ENSG00000134324,LPIN1,6790
ENSG00000134326,CMPK2,6791
ENSG00000134330,IAH1,6792
ENSG00000134333,LDHA,6793
ENSG00000134339,SAA2,6794
ENSG00000134343,ANO3,6795
ENSG00000134352,IL6ST,6796
ENSG00000134363,FST,6797
ENSG00000134365,CFHR4,6798
ENSG00000134369,NAV1,6799
ENSG00000134371,CDC73,6800
ENSG00000134375,TIMM17A,6801
ENSG00000134376,CRB1,6802
ENSG00000134389,CFHR5,6803
ENSG00000134398,ERN2,6804
ENSG00000134419,RPS15A,6805
ENSG00000134438,RAX,6806
ENSG00000134440,NARS1,6807
ENSG00000134443,GRP,6808
ENSG00000134444,RELCH,6809
ENSG00000134452,FBH1,6810
ENSG00000134453,RBM17,6811
ENSG00000134460,IL2RA,6812
ENSG00000134461,ANKRD16,6813
ENSG00000134463,ECHDC3,6814
ENSG00000134470,IL15RA,6815
ENSG00000134480,CCNH,6816
ENSG00000134489,HRH4,6817
ENSG00000134490,TMEM241,6818
ENSG00000134504,KCTD1,6819
ENSG00000134508,CABLES1,6820
ENSG00000134516,DOCK2,6821
ENSG00000134531,EMP1,6822
ENSG00000134532,SOX5,6823
ENSG00000134533,RERG,6824
ENSG00000134538,SLCO1B1,6825
ENSG00000134539,KLRD1,6826
ENSG00000134545,KLRC1,6827
ENSG00000134548,SPX,6828
ENSG00000134551,PRH2,6829
ENSG00000134569,LRP4,6830
ENSG00000134571,MYBPC3,6831
ENSG00000134574,DDB2,6832
ENSG00000134575,ACP2,6833
ENSG00000134588,USP26,6834
ENSG00000134590,RTL8C,6835
ENSG00000134594,RAB33A,6836
ENSG00000134595,SOX3,6837
ENSG00000134597,RBMX2,6838
ENSG00000134602,STK26,6839
ENSG00000134627,PIWIL4,6840
ENSG00000134640,MTNR1B,6841
ENSG00000134644,PUM1,6842
ENSG00000134668,SPOCD1,6843
ENSG00000134684,YARS1,6844
ENSG00000134686,PHC2,6845
ENSG00000134690,CDCA8,6846
ENSG00000134697,GNL2,6847
ENSG00000134698,AGO4,6848
ENSG00000134709,HOOK1,6849
ENSG00000134716,CYP2J2,6850
ENSG00000134717,BTF3L4,6851
ENSG00000134744,TUT4,6852
ENSG00000134748,PRPF38A,6853
ENSG00000134755,DSC2,6854
ENSG00000134757,DSG3,6855
ENSG00000134758,RNF138,6856
ENSG00000134759,ELP2,6857
ENSG00000134760,DSG1,6858
ENSG00000134762,DSC3,6859
ENSG00000134765,DSC1,6860
ENSG00000134769,DTNA,6861
ENSG00000134775,FHOD3,6862
ENSG00000134779,TPGS2,6863
ENSG00000134780,DAGLA,6864
ENSG00000134802,SLC43A3,6865
ENSG00000134809,TIMM10,6866
ENSG00000134812,CBLIF,6867
ENSG00000134815,DHX34,6868
ENSG00000134817,APLNR,6869
ENSG00000134824,FADS2,6870
ENSG00000134825,TMEM258,6871
ENSG00000134827,TCN1,6872
ENSG00000134830,C5AR2,6873
ENSG00000134851,TMEM165,6874
ENSG00000134852,CLOCK,6875
ENSG00000134853,PDGFRA,6876
ENSG00000134864,GGACT,6877
ENSG00000134871,COL4A2,6878
ENSG00000134873,CLDN10,6879
ENSG00000134874,DZIP1,6880
ENSG00000134882,UBAC2,6881
ENSG00000134884,ARGLU1,6882
ENSG00000134897,BIVM,6883
ENSG00000134899,ERCC5,6884
ENSG00000134900,TPP2,6885
ENSG00000134901,POGLUT2,6886
ENSG00000134905,CARS2,6887
ENSG00000134909,ARHGAP32,6888
ENSG00000134910,STT3A,6889
ENSG00000134917,ADAMTS8,6890
ENSG00000134940,ACRV1,6891
ENSG00000134954,ETS1,6892
ENSG00000134955,SLC37A2,6893
ENSG00000134962,KLB,6894
ENSG00000134970,TMED7,6895
ENSG00000134982,APC,6896
ENSG00000134986,NREP,6897
ENSG00000134987,WDR36,6898
ENSG00000134996,OSTF1,6899
ENSG00000135002,RFK,6900
ENSG00000135018,UBQLN1,6901
ENSG00000135040,NAA35,6902
ENSG00000135045,C9orf40,6903
ENSG00000135046,ANXA1,6904
ENSG00000135047,CTSL,6905
ENSG00000135048,CEMIP2,6906
ENSG00000135049,AGTPBP1,6907
ENSG00000135052,GOLM1,6908
ENSG00000135063,ENTREP1,6909
ENSG00000135069,PSAT1,6910
ENSG00000135070,ISCA1,6911
ENSG00000135074,ADAM19,6912
ENSG00000135077,HAVCR2,6913
ENSG00000135083,CCNJL,6914
ENSG00000135090,TAOK3,6915
ENSG00000135093,USP30,6916
ENSG00000135094,SDS,6917
ENSG00000135097,MSI1,6918
ENSG00000135100,HNF1A,6919
ENSG00000135108,FBXO21,6920
ENSG00000135111,TBX3,6921
ENSG00000135114,OASL,6922
ENSG00000135116,HRK,6923
ENSG00000135119,RNFT2,6924
ENSG00000135124,P2RX4,6925
ENSG00000135127,BICDL1,6926
ENSG00000135144,DTX1,6927
ENSG00000135148,TRAFD1,6928
ENSG00000135164,DMTF1,6929
ENSG00000135175,OCM2,6930
ENSG00000135185,TMEM243,6931
ENSG00000135205,CCDC146,6932
ENSG00000135211,TMEM60,6933
ENSG00000135218,CD36,6934
ENSG00000135220,UGT2A3,6935
ENSG00000135222,CSN2,6936
ENSG00000135226,UGT2B28,6937
ENSG00000135241,PNPLA8,6938
ENSG00000135245,HILPDA,6939
ENSG00000135248,GARIN1B,6940
ENSG00000135249,RINT1,6941
ENSG00000135250,SRPK2,6942
ENSG00000135253,KCP,6943
ENSG00000135269,TES,6944
ENSG00000135272,MDFIC,6945
ENSG00000135297,MTO1,6946
ENSG00000135298,ADGRB3,6947
ENSG00000135299,ANKRD6,6948
ENSG00000135312,HTR1B,6949
ENSG00000135314,KHDC1,6950
ENSG00000135315,CEP162,6951
ENSG00000135316,SYNCRIP,6952
ENSG00000135317,SNX14,6953
ENSG00000135318,NT5E,6954
ENSG00000135324,MRAP2,6955
ENSG00000135333,EPHA7,6956
ENSG00000135334,AKIRIN2,6957
ENSG00000135336,ORC3,6958
ENSG00000135338,LCA5,6959
ENSG00000135341,MAP3K7,6960
ENSG00000135346,CGA,6961
ENSG00000135355,GJA10,6962
ENSG00000135362,PRR5L,6963
ENSG00000135363,LMO2,6964
ENSG00000135365,PHF21A,6965
ENSG00000135372,NAT10,6966
ENSG00000135373,EHF,6967
ENSG00000135374,ELF5,6968
ENSG00000135378,PRRG4,6969
ENSG00000135387,CAPRIN1,6970
ENSG00000135390,ATP5MC2,6971
ENSG00000135392,DNAJC14,6972
ENSG00000135404,CD63,6973
ENSG00000135406,PRPH,6974
ENSG00000135407,AVIL,6975
ENSG00000135409,AMHR2,6976
ENSG00000135413,LACRT,6977
ENSG00000135414,GDF11,6978
ENSG00000135423,GLS2,6979
ENSG00000135424,ITGA7,6980
ENSG00000135426,TESPA1,6981
ENSG00000135436,FAM186B,6982
ENSG00000135437,RDH5,6983
ENSG00000135439,AGAP2,6984
ENSG00000135441,BLOC1S1,6985
ENSG00000135443,KRT85,6986
ENSG00000135446,CDK4,6987
ENSG00000135447,PPP1R1A,6988
ENSG00000135451,TROAP,6989
ENSG00000135452,TSPAN31,6990
ENSG00000135454,B4GALNT1,6991
ENSG00000135457,TFCP2,6992
ENSG00000135469,COQ10A,6993
ENSG00000135472,FAIM2,6994
ENSG00000135473,PAN2,6995
ENSG00000135476,ESPL1,6996
ENSG00000135480,KRT7,6997
ENSG00000135482,ZC3H10,6998
ENSG00000135486,HNRNPA1,6999
ENSG00000135503,ACVR1B,7000
ENSG00000135506,OS9,7001
ENSG00000135517,MIP,7002
ENSG00000135519,KCNH3,7003
ENSG00000135521,LTV1,7004
ENSG00000135525,MAP7,7005
ENSG00000135535,CD164,7006
ENSG00000135537,AFG1L,7007
ENSG00000135540,NHSL1,7008
ENSG00000135541,AHI1,7009
ENSG00000135547,HEY2,7010
ENSG00000135549,PKIB,7011
ENSG00000135569,TAAR5,7012
ENSG00000135577,NMBR,7013
ENSG00000135587,SMPD2,7014
ENSG00000135596,MICAL1,7015
ENSG00000135597,REPS1,7016
ENSG00000135604,STX11,7017
ENSG00000135605,TEC,7018
ENSG00000135617,PRADC1,7019
ENSG00000135622,SEMA4F,7020
ENSG00000135624,CCT7,7021
ENSG00000135625,EGR4,7022
ENSG00000135631,RAB11FIP5,7023
ENSG00000135632,SMYD5,7024
ENSG00000135636,DYSF,7025
ENSG00000135637,CCDC142,7026
ENSG00000135638,EMX1,7027
ENSG00000135643,KCNMB4,7028
ENSG00000135655,USP15,7029
ENSG00000135677,GNS,7030
ENSG00000135678,CPM,7031
ENSG00000135679,MDM2,7032
ENSG00000135686,KLHL36,7033
ENSG00000135697,BCO1,7034
ENSG00000135698,MPHOSPH6,7035
ENSG00000135702,CHST5,7036
ENSG00000135709,KIAA0513,7037
ENSG00000135720,DYNC1LI2,7038
ENSG00000135722,FBXL8,7039
ENSG00000135723,FHOD1,7040
ENSG00000135736,CCDC102A,7041
ENSG00000135740,SLC9A5,7042
ENSG00000135744,AGT,7043
ENSG00000135747,ZNF670-ZNF695,7044
ENSG00000135749,PCNX2,7045
ENSG00000135750,KCNK1,7046
ENSG00000135763,URB2,7047
ENSG00000135766,EGLN1,7048
ENSG00000135773,CAPN9,7049
ENSG00000135775,COG2,7050
ENSG00000135776,ABCB10,7051
ENSG00000135778,NTPCR,7052
ENSG00000135801,TAF5L,7053
ENSG00000135821,GLUL,7054
ENSG00000135823,STX6,7055
ENSG00000135824,RGS8,7056
ENSG00000135828,RNASEL,7057
ENSG00000135829,DHX9,7058
ENSG00000135835,KIAA1614,7059
ENSG00000135837,CEP350,7060
ENSG00000135838,NPL,7061
ENSG00000135842,NIBAN1,7062
ENSG00000135845,PIGC,7063
ENSG00000135862,LAMC1,7064
ENSG00000135870,RC3H1,7065
ENSG00000135898,GPR55,7066
ENSG00000135899,SP110,7067
ENSG00000135900,MRPL44,7068
ENSG00000135902,CHRND,7069
ENSG00000135903,PAX3,7070
ENSG00000135905,DOCK10,7071
ENSG00000135912,TTLL4,7072
ENSG00000135913,USP37,7073
ENSG00000135914,HTR2B,7074
ENSG00000135916,ITM2C,7075
ENSG00000135917,SLC19A3,7076
ENSG00000135919,SERPINE2,7077
ENSG00000135924,DNAJB2,7078
ENSG00000135925,WNT10A,7079
ENSG00000135926,TMBIM1,7080
ENSG00000135929,CYP27A1,7081
ENSG00000135930,EIF4E2,7082
ENSG00000135931,ARMC9,7083
ENSG00000135932,CAB39,7084
ENSG00000135940,COX5B,7085
ENSG00000135945,REV1,7086
ENSG00000135951,TSGA10,7087
ENSG00000135953,MFSD9,7088
ENSG00000135956,TMEM127,7089
ENSG00000135960,EDAR,7090
ENSG00000135966,TGFBRAP1,7091
ENSG00000135968,GCC2,7092
ENSG00000135972,MRPS9,7093
ENSG00000135973,GPR45,7094
ENSG00000135974,C2orf49,7095
ENSG00000135976,ANKRD36,7096
ENSG00000135999,EPC2,7097
ENSG00000136002,ARHGEF4,7098
ENSG00000136003,ISCU,7099
ENSG00000136010,ALDH1L2,7100
ENSG00000136011,STAB2,7101
ENSG00000136014,USP44,7102
ENSG00000136021,SCYL2,7103
ENSG00000136026,CKAP4,7104
ENSG00000136040,PLXNC1,7105
ENSG00000136044,APPL2,7106
ENSG00000136045,PWP1,7107
ENSG00000136048,DRAM1,7108
ENSG00000136051,WASHC4,7109
ENSG00000136052,SLC41A2,7110
ENSG00000136059,VILL,7111
ENSG00000136068,FLNB,7112
ENSG00000136098,NEK3,7113
ENSG00000136099,PCDH8,7114
ENSG00000136100,VPS36,7115
ENSG00000136104,RNASEH2B,7116
ENSG00000136108,CKAP2,7117
ENSG00000136110,CNMD,7118
ENSG00000136111,TBC1D4,7119
ENSG00000136114,THSD1,7120
ENSG00000136122,BORA,7121
ENSG00000136141,LRCH1,7122
ENSG00000136143,SUCLA2,7123
